-0.051582470536231995,-0.09007003903388977,-0.07300342619419098,-0.07187347859144211,-0.07230818271636963,0.007971986196935177,0.03626267984509468,0.03876982629299164,0.07889005541801453,-0.06414762884378433,-0.23901128768920898,-0.18895035982131958,-0.16955019533634186,-0.1328282356262207,-0.1390262097120285,-0.02814737893640995
0.03701411932706833,-0.005810001399368048,0.013571676798164845,0.16238842904567719,0.20193643867969513,0.11595664173364639,0.1774051934480667,0.20267853140830994,0.15457361936569214,0.0996834859251976,-0.09822165966033936,-0.05076436698436737,-0.12639817595481873,0.037989724427461624,-0.08589328080415726,-0.07493002712726593
-0.006039107218384743,-0.10892631113529205,-0.27938130497932434,-0.1653348058462143,-0.07491201907396317,-0.024012764915823936,0.06180065497756004,0.09954462200403214,0.05520664528012276,0.16071867942810059,0.09065727889537811,0.19053751230239868,0.09459839761257172,0.25227677822113037,0.19699427485466003,0.0958990752696991
0.0514441542327404,0.0098531823605299,-0.07039707899093628,0.18076670169830322,0.16163639724254608,0.2173900008201599,-0.011663408949971199,-0.1283007115125656,-0.2703659236431122,-0.31365010142326355,-0.3548937141895294,-0.18587981164455414,-0.15403521060943604,-0.0718827024102211,-0.15840300917625427,-0.1282743364572525
0.1870272010564804,0.12623070180416107,0.08871828019618988,0.364379346370697,0.4529953896999359,0.46903276443481445,-0.003637933172285557,-0.19328755140304565,-0.5760461688041687,-0.7290768623352051,-0.7577698230743408,-0.5820319056510925,-0.5691620707511902,-0.47646647691726685,-0.42258062958717346,-0.08439832925796509
0.17795218527317047,0.07444950193166733,0.17585161328315735,0.35025516152381897,0.6188362836837769,0.5953407287597656,0.008855127729475498,0.021826615557074547,-0.44327303767204285,-0.631333589553833,-0.6865187883377075,-0.5517884492874146,-0.6192874312400818,-0.43712854385375977,-0.31380796432495117,-0.08011502027511597
0.08703732490539551,-0.08033744990825653,0.004486544523388147,0.04408075660467148,0.3646548390388489,0.22662928700447083,-0.38849249482154846,-0.4964970350265503,-0.8183320760726929,-0.6360302567481995,-0.8244590759277344,-0.38278377056121826,-0.5664640069007874,-0.3820849657058716,-0.15242916345596313,-0.039796311408281326
0.11857679486274719,-0.21661807596683502,-0.12447109818458557,0.016371246427297592,0.2815331220626831,0.06431607902050018,-0.6000094413757324,-0.718116819858551,-0.9430897831916809,-0.6833081245422363,-0.6936843991279602,-0.40798690915107727,-0.5051677823066711,-0.17794913053512573,0.06621190905570984,0.12173915654420853
0.18963681161403656,-0.045562442392110825,0.08970800042152405,0.07499926537275314,0.41663068532943726,0.25845587253570557,-0.6467482447624207,-0.8916428089141846,-1.2148288488388062,-1.000819206237793,-0.9176698923110962,-0.770867109298706,-0.9625312089920044,-0.6048034429550171,-0.2569630444049835,-0.2160230427980423
-0.0056602624244987965,-0.37800565361976624,-0.276847243309021,-0.3011951744556427,0.10476444661617279,0.17457008361816406,-0.47135448455810547,-0.6091437339782715,-1.0096261501312256,-0.7054616212844849,-0.5811163187026978,-0.3892815113067627,-0.5886208415031433,-0.44153064489364624,-0.15520954132080078,-0.11509543657302856
-0.039143092930316925,-0.27123451232910156,-0.04666288197040558,-0.15796178579330444,0.10372068732976913,-0.05567854270339012,-0.5747873187065125,-0.7571203112602234,-1.204877257347107,-1.13654363155365,-1.1372231245040894,-0.8948999643325806,-0.9078776240348816,-0.6526133418083191,-0.6683943271636963,-0.5705157518386841
