Hip Pitch,Hip Roll,Head Yaw,Head Pitch,Right Shoulder Pitch,Right Shoulder Roll,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Pitch,Left Shoulder Roll,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand
-0.0150415590033,0.00473580462858,0.0,0.13049480319,1.62888598442,-0.302728891373,0.4889780581,1.48148131371,0.393705695868,0.963671863079,1.66938459873,0.385027885437,-0.635691702366,-1.2373572588,-0.393705695868,0.963671863079
-0.00988675933331,0.00761473923922,0.0,0.143042013049,1.6309889555,-0.303208589554,0.483650565147,1.47720432281,1.06763827801,0.980000019073,1.67595899105,0.377777218819,-0.649100780487,-1.24489343166,-1.05702638626,0.980000019073
-0.00625611189753,0.00974808540195,0.0,0.142190843821,1.63208532333,-0.303508907557,0.479588747025,1.4814696312,1.7158690691,0.980000019073,1.67507529259,0.376783490181,-0.65056091547,-1.24504625797,-1.69010984898,0.980000019073
-0.00533613236621,0.0102610103786,0.0,0.142132222652,1.63223338127,-0.303542345762,0.479012578726,1.4821511507,1.82386910915,0.980000019073,1.67486739159,0.376695662737,-0.650642991066,-1.24499332905,-1.8024481535,0.980000019073
-0.00411720108241,0.0101426783949,0.0,0.123360291123,1.65426754951,-0.324387818575,0.528382718563,1.79675114155,1.82386910915,0.685099959373,1.7371147871,0.417998462915,-0.819458901882,-1.60058915615,-1.82138419151,0.980000019073
-0.000127255189,0.00869800988585,0.0,0.116420663893,1.59868562222,-0.654357373714,0.741047978401,1.81321442127,1.82386910915,0.1318577528,1.79757273197,0.720013856888,-1.0251531601,-2.04574394226,-1.8235925436,0.603679955006
0.000962472287938,0.00823243055493,0.0,0.115569919348,1.5976215601,-0.645536541939,0.741349101067,1.81635844707,1.82386910915,0.019999999553,1.79903995991,0.712324202061,-1.02479207516,-2.05435323715,-1.82383835316,0.5
0.00128967873752,0.00811112578958,0.0,0.115475229919,1.59750306606,-0.64455473423,0.741382539272,1.81670832634,1.82386910915,0.019999999553,1.79920804501,0.71144258976,-1.02475070953,-2.05130362511,-1.82386660576,0.5
0.00724782329053,0.00105629535392,0.0,0.0859614312649,1.5790412426,-1.0096360445,0.741386294365,2.08566856384,1.6244777441,0.396320044994,1.91694390774,1.16962003708,-1.02474737167,-2.08062577248,-1.81971395016,0.5
0.0101458672434,-0.00174009054899,0.0,0.0731819197536,1.60573148727,-1.18010294437,0.741386651993,2.08566856384,1.38893258572,0.5,1.8403865099,1.18788969517,-1.02474713326,-2.08510732651,-1.58571326733,0.5
0.0117915431038,-0.00145232875366,0.0,0.0670415610075,1.60818946362,-1.17506587505,0.741386651993,2.08566856384,0.76507371664,0.5,1.82320261002,1.16527915001,-1.02474713326,-2.08560609818,-0.966239869595,0.5
0.0144212013111,-0.000886940048076,0.0,0.0722244083881,1.61732554436,-1.15395736694,0.741386651993,2.08566856384,-0.0459114015102,0.5,1.80668568611,1.16307234764,-1.02474713326,-2.0856616497,-0.162824720144,0.5
0.0145447747782,0.00194692297373,0.0,0.0550319850445,1.58445978165,-1.15139329433,0.741386651993,2.08566856384,-0.781364619732,0.5,1.78840827942,1.17612969875,-1.02474713326,-2.08566761017,0.565108835697,0.5
0.018663669005,0.00264932750724,0.0,0.0508170351386,1.51791536808,-1.11305725574,0.741386651993,2.08566856384,-1.42174315453,0.5,1.67328262329,1.15858006477,-1.02474713326,-2.08566808701,1.20074045658,0.5
0.024839470163,0.00283437338658,0.0,0.0419000796974,1.52925014496,-0.769365608692,1.23179852962,1.84846651554,-1.40056025982,0.5,1.6578502655,0.918029904366,-1.34486496449,-1.73921203613,1.36115181446,0.5
0.0246887039393,0.00325989839621,0.0,0.0215996410698,1.60658860207,-0.418091148138,0.682798624039,1.42927265167,-1.62032139301,0.123679965734,1.6497079134,0.495149374008,-0.813591241837,-1.33708000183,1.82386910915,0.123679965734
0.0219363607466,0.00273197353818,0.0,0.0162853226066,1.64127469063,-0.400679051876,0.457902282476,1.22359526157,-1.55153810978,0.445723801851,1.67798936367,0.479358375072,-0.663032829762,-1.02583777905,1.72057819366,0.019999999553
